name,SMILES,formula,exact_mass
10:2 Fluorotelomer sulfonamido propionaldehyde,C/C=C/N(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C15H10F21NO3S,683.0046068
10:2 Fluorotelomer sulfonamido propyl hydroxyl amine,CCCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C15H12F21NO3S,685.0202569
12:2 Fluorotelomer sulfonamide,CCCCN(C(C(C(=C(F)F)C(=O)O)(F)F)(F)F)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C17H10F23NO4S,760.9963279
12:2 Fluorotelomer sulfonamido propionaldehyde,C=C=CN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(CF)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C17H10F23NO3S,745.0014132
12:2 Fluorotelomer sulfonamido propyl hydroxyl amine,CCCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C17H12F25NO3S,785.0138697
2:2 Fluorotelomer sulfonamide,C(CN(CCO)S(=O)(=O)C(C(F)(F)F)(F)F)C=O,C7H10F5NO4S,299.0250699
2:2 Fluorotelomer sulfonamido propionaldehyde,C/C=C/N(CCO)S(=O)(=O)C(C(F)(F)F)(F)F,C7H10F5NO3S,283.0301553
2:2 Fluorotelomer sulfonamido propyl hydroxyl amine,CCCN(CCO)S(=O)(=O)C(C(F)(F)F)(F)F,C7H12F5NO3S,285.0458053
4:2 Fluorotelomer sulfonamide,C(CN(CCO)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C=O,C9H10F9NO4S,399.0186828
4:2 Fluorotelomer sulfonamido propionaldehyde,C/C=C/N(CCO)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C9H10F9NO3S,383.0237682
6:2 Fluorotelomer sulfonamide,C(CN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C=O,C15H10F21NO4S,698.9995214
8:2 Fluorotelomer sulfonamido propionaldehyde,C/C=C/N(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C13H10F17NO3S,583.0109939
DiHydrogen-substituted Perfluoro Ether butane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(F)(F)S(=O)(=O)O)(F)F,C3H3F5O4S,229.9672207
DiHydrogen-substituted Perfluoro Ether decane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C9H3F17O4S,529.9480593
DiHydrogen-substituted Perfluoro Ether dodecane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C11H3F21O4S,629.9416722
DiHydrogen-substituted Perfluoro Ether hepane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F,C6H3F11O4S,379.95764
DiHydrogen-substituted Perfluoro Ether heptadecane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C16H3F31O4S,879.9257044
DiHydrogen-substituted Perfluoro Ether hexadecane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C15H3F29O4S,829.928898
DiHydrogen-substituted Perfluoro Ether hexane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F,C5H3F9O4S,329.9608336
DiHydrogen-substituted Perfluoro Ether octane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F,C7H3F13O4S,429.9544464
DiHydrogen-substituted Perfluoro Ether pentadecane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C14H3F27O4S,779.9320915
DiHydrogen-substituted Perfluoro Ether pentane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F,C4H3F7O4S,279.9640271
DiHydrogen-substituted Perfluoro Ether tetradecane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C13H3F25O4S,729.9352851
DiHydrogen-substituted Perfluoro Ether tridecane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C12H3F23O4S,679.9384786
DiHydrogen-substituted Perfluoro Ether undecane sulfonic acid;Perfluoro(n-ethoxyethane)sulfonic acid,C(F)OC(C(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C10H3F19O4S,579.9448658
Hydrogen-substituted Unsaturated PerFluoro Ether butane sulfonic acid,C(=O)C(C(F)(F)F)(F)S(=O)(=O)O,C3H2F4O4S,209.9609924
Hydrogen-substituted Unsaturated PerFluoro Ether decane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C9H2F16O4S,509.9418311
Hydrogen-substituted Unsaturated PerFluoro Ether dodecane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C11H2F20O4S,609.9354439
Hydrogen-substituted Unsaturated PerFluoro Ether heptadecane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C16H2F30O4S,859.9194761
Hydrogen-substituted Unsaturated PerFluoro Ether heptane sulfonic acid,C(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C6H2F10O4S,359.9514117
Hydrogen-substituted Unsaturated PerFluoro Ether hexadecane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C15H2F28O4S,809.9226697
Hydrogen-substituted Unsaturated PerFluoro Ether hexane sulfonic acid,C(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C5H2F8O4S,309.9546053
Hydrogen-substituted Unsaturated PerFluoro Ether nonadecane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C18H2F34O4S,959.913089
Hydrogen-substituted Unsaturated PerFluoro Ether octadecane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C17H2F32O4S,909.9162826
Hydrogen-substituted Unsaturated PerFluoro Ether octane sulfonic acid,C(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C7H2F12O4S,409.9482182
Hydrogen-substituted Unsaturated PerFluoro Ether pentadecane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C14H2F26O4S,759.9258633
Hydrogen-substituted Unsaturated PerFluoro Ether pentane sulfonic acid,C(=O)C(C(C(F)(F)F)(F)F)(F)S(=O)(=O)O,C4H2F6O4S,259.9577989
Hydrogen-substituted Unsaturated PerFluoro Ether tetradacane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C13H2F24O4S,709.9290568
Hydrogen-substituted Unsaturated PerFluoro Ether tridecane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C12H2F22O4S,659.9322504
Hydrogen-substituted Unsaturated PerFluoro Ether undecane sulfonic acid,C(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)S(=O)(=O)O,C10H2F18O4S,559.9386375
Chloro-Perfluoro Ether butane sulfonic acid,C(C(F)(F)S(=O)(=O)O)(F)(F)OC(Cl)(F)F,C3HClF6O4S,281.9188265
Chloro-Perfluoro Ether decylane sulfonic acid,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)OC(Cl)(F)F)(F)F)(F)F)(F)F,C9HClF18O4S,581.8996652
Chloro-Perfluoro Ether dodecylane sulfonic acid,C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)OC(Cl)(F)F)(F)F)(F)F)(F)F)(F)F,C11HClF22O4S,681.893278
Chloro-Perfluoro Ether hexadecylane sulfonic acid,C(C(C(C(C(C(C(F)(F)OC(Cl)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C14HClF28O4S,831.8836974
Chloro-Perfluoro Ether hexylane sulfonic acid,C(C(C(F)(F)S(=O)(=O)O)(F)F)(C(F)(F)OC(Cl)(F)F)(F)F,C5HClF10O4S,381.9124394
Chloro-Perfluoro Ether octylane sulfonic acid,C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)OC(Cl)(F)F)(F)F)(F)F,C7HClF14O4S,481.9060523
Chloro-Perfluoro Ether pentylane sulfonic acid,C(C(F)(F)OC(Cl)(F)F)(C(F)(F)S(=O)(=O)O)(F)F,C4HClF8O4S,331.915633
Chloro-Perfluoro Ether tetradecylane sulfonic acid,C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(F)(F)OC(Cl)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C13HClF26O4S,781.8868909
Perfluoro Ether butane sulfonic acid;perfluoropropane ether sulfonate,C(C(F)(F)S(=O)(=O)O)(F)(F)OC(F)(F)F,C3HF7O4S,265.9483771
Perfluoro Ether octadacane sulfonic acid;perfluorotetradacane ether sulfonate,C(C(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(C(C(F)(F)OC(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C17HF35O4S,965.9036672
Perfluoro Ether dodecane sulfonic acid;perfluoroundecane ether sulfonate,C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)OC(F)(F)F)(F)F)(F)F)(F)F)(F)F,C11HF23O4S,665.9228286
Perfluoro Ether hexadacane sulfonic acid;perfluorotetradacane ether sulfonate,C(C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(C(F)(F)OC(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C15HF31O4S,865.9100543
Perfluoro Ether tetradacane sulfonic acid;perfluorotridecane ether sulfonate,C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(F)(F)OC(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C13HF27O4S,765.9164415
Perfluoro Ether tpentaecane sulfonic acid;perfluorotetradacane ether sulfonate,C(C(C(C(C(C(C(F)(F)OC(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C14HF29O4S,815.9132479
Perfluoro Ether decane sulfonic acid;perfluorononane ether sulfonate,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)OC(F)(F)F)(F)F)(F)F)(F)F,C9HF19O4S,565.9292157
Perfluoro Ether octane sulfonic acid;perfluoroheptane ether sulfonate,C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)OC(F)(F)F)(F)F)(F)F,C7HF15O4S,465.9356028
2:1 Fluorotelomer ether acetate ,C(C(O)O)C(C(C(=O)F)(F)F)(F)F,C5H5F5O3,208.0158851
6:2 Fluorotelomer sulfonamide,C(CNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,C11H10F13NO4S,499.0122957
6:2 Fluorotelomer sulfonamido propionaldehyde,C(CNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C=O,C11H10F13NO3S,483.017381
10-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C32H50F17NO13S,1011.273141
11-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C34H54F17NO14S,1055.299356
12-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C36H58F17NO15S,1099.325571
13-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C38H62F17NO16S,1143.351786
14-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C40H66F17NO17S,1187.378
1-Ethyl perfluoroheptane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCO)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C13H14F15NO4S,565.0404022
1-Ethyl perfluoropentane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCO)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C11H14F11NO4S,465.0467893
2-Ethyl perfluoroheptane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C15H18F15NO5S,609.066617
2-Ethyl perfluorohexane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C14H18F13NO5S,559.0698105
2-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C16H18F17NO5S,659.0634234
2-Ethyl perfluoropentane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCO)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C13H18F11NO5S,509.0730041
3-Ethyl perfluoroheptane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C17H22F15NO6S,653.0928317
3-Ethyl perfluorohexane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C16H22F13NO6S,603.0960253
3-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C18H22F17NO6S,703.0896382
3-Ethyl perfluoropentane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C15H22F11NO6S,553.0992188
4-Ethyl perfluoroheptane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C19H26F15NO7S,697.1190465
4-Ethyl perfluorohexane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C18H26F13NO7S,647.12224
4-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C20H26F17NO7S,747.1158529
4-Ethyl perfluoropentane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C17H26F11NO7S,597.1254336
5-Ethyl perfluoroheptane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C21H30F15NO8S,741.1452612
5-Ethyl perfluorohexane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C20H30F13NO8S,691.1484548
5-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C22H30F17NO8S,791.1420677
5-Ethyl perfluoropentane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C19H30F11NO8S,641.1516483
6-Ethyl perfluoroheptane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C23H34F15NO9S,785.171476
6-Ethyl perfluorohexane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C22H34F13NO9S,735.1746695
6-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C24H34F17NO9S,835.1682824
6-Ethyl perfluoropentane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C21H34F11NO9S,685.1778631
7-Ethyl perfluoroheptane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C25H38F15NO10S,829.1976907
7-Ethyl perfluorohexane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C24H38F13NO10S,779.2008843
7-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C26H38F17NO10S,879.1944972
7-Ethyl perfluoropentane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C23H38F11NO10S,729.2040778
8-Ethyl perfluoroheptane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C27H42F15NO11S,873.2239055
8-Ethyl perfluorohexane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C26H42F13NO11S,823.227099
8-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C28H42F17NO11S,923.2207119
8-Ethyl perfluoropentane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C25H42F11NO11S,773.2302926
9-Ethyl perfluorooctane sulfonamido polyethylene glycol ;N-Ethyl perfluoroalkyl sulfonamido polyethylene glycol ,CCN(CCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C30H46F17NO12S,967.2469267
Hydrogen-substituted Unsaturated-PerFluoro Ether Heptadecanoic Acid,C(C(=O)O)OC(C(C(C(C(C(C(C(C(C(C(C(=C(C(F)F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C16H4F26O3,737.9745277
Hydrogen-substituted Unsaturated-PerFluoro Ether Hexadecanoic Acid,C(C(=O)O)OC(C(C(C(C(C(C(C(C(C(C(=C(C(F)F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C15H4F24O3,687.9777213
Hydrogen-substituted Unsaturated-PerFluoro Ether Hexanoic Acid,C(=C(C(F)F)F)(C(C(=O)O)O)F,C5H4F4O3,188.0096569
